Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,..,60.5766423357664,62.456897810219,64.3292335766423,66.2093065693431,68.0580656934307,69.8749270072993,71.7371532846715,73.8055474452555,75.9742700729927,77.9371897810219,79.8486496350365,81.8659124087591,83.8230656934307,85.7709489051095,87.7675547445255,89.7272262773723,91.7352554744526,93.6593430656934,95.5413138686131,97.5181386861314,99.491094890511,101.61598540146,103.794160583942,106.001058394161,108.20299270073,110.315145985401,112.540328467153,114.683795620438,117.808138686131,119.946788321168,119.225912408759,118.505072992701,117.784197080292,117.063357664234,116.342481751825,115.621642335766,114.900766423358,114.179927007299,113.459051094891,112.738211678832,111.685145985401,111.350729927007,110.934890510949,110.472226277372,109.908284671533,109.21704379562,108.394781021898,107.566204379562,106.843759124088,106.314635036496,106.02901459854,105.854051094891,105.660291970803,105.441751824818,105.135145985401,104.967189781022,104.870693430657,104.612262773723,104.167554744526,103.571131386861,102.615547445255,..,..
Albania,ALB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,27.2805486839601,26.8138911821056,26.2942615013019,25.8125155129871,25.3577190896739,24.9418758392373,24.5624895711664,24.1902294032467,23.7737528383895,23.3728166545613,23.1238962468335,22.9071333591928,22.6767816232313,22.4780523026728,22.2963335191568,22.1154286179176,21.9576739195997,21.7989470129514,21.6724899311739,21.565405587851,21.4654369706913,21.3755494532152,21.2638205825202,21.1510769402989,21.044465430884,20.9476342792755,20.878220984351,20.7957579967752,20.7382670551785,20.5500531203948,20.6536465250388,21.2624446164522,21.7293239299209,22.2096071587252,22.7041873879264,23.2143044294618,23.739682275665,24.2807521972939,24.8385705085915,25.4140123904855,26.0073166324257,26.5442974809485,26.4677295399406,26.4232592881268,26.4029242423804,26.4196353579697,26.4804463807739,26.586583016501,26.7090495944053,26.8204860693124,26.8964718440507,26.9245711988074,26.9370625997913,26.9777768076807,27.0449580674785,27.1560704332358,27.2514695756041,27.3479864857341,27.5063925379807,27.7309419298429,28.0097240227045,28.3953824899265,28.8667699693816,29.3159449373725
Albania,ALB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.32819340038297,1.4645172043822,1.01687291597312,0.922637018907313,0.890238022251303,0.257234804303144,1.63419036731371,0.784313365143227,0.0884897113160142,0.0447019828200661,0.128427412960995,0.285854495639881,0.419509988977299,0.0596409977568037,..
Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0.011168695,0.032196828,0.048593919,0.06502737,0.081437045,0.114097,0.325798,0.390081,0.9719,2.42039,6.04389,9.60999,15.0361,23.86,41.2,45,47,49.4,51.8,54.3,56.9,59.6,62.4,65.4,68.5504,72.2377,79.3237,82.6137,83.1356
Albania,ALB,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.9616,71.2457,78.3496,81.5432,81.7239
Albania,ALB,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.1594,73.2383,80.3109,83.7135,84.59
Albania,ALB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070307774,0.101422403,0.173257946,0.343114336,0.936229188,12.45080244,27.24463279,35.56428066,41.12783099,50.45923775,63.59103905,78.03664144,63.00230139,84.07120051,92.41340015,106.8724501,121.0154371,127.67458,116.4887372,117.9871153,116.9622462,125.9205273,94.36446759,91.51642864,91.35050062,92.31992041,97.88570679,..
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.336625128984451,..,-0.544004201889038,..,-0.539989590644836,..,-0.297719180583954,-0.309780240058899,-0.427259683609009,-0.505047976970673,-0.508157312870026,-0.203974649310112,-0.0305009130388498,-0.0451405122876167,-0.191482901573181,-0.282379418611526,-0.143631592392921,0.0919297859072685,0.485986232757568,0.341639041900635,0.337447881698608,0.373769819736481,0.366642981767654,0.110049679875374,0.0885764509439468,0.196294024586678,0.114945493638515,..
Albania,ALB,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.68858790397644,..,-0.732602536678314,..,-0.917780160903931,..,-0.624333381652832,-0.563986718654633,-0.408371657133102,-0.696387231349945,-0.580952644348145,-0.427722543478012,-0.367063492536545,-0.255941480398178,-0.279453217983246,-0.202177077531815,-0.26892501115799,-0.323875933885574,-0.0489184409379959,0.0282399524003267,0.0298212617635727,0.0987358614802361,0.0806501731276512,-0.0621441006660461,-0.154880329966545,-0.0353600680828094,0.0650628432631493,..
Albania,ALB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.893903493881226,..,-0.992024779319763,..,-0.855563640594482,..,-0.8453409075737,-0.853786587715149,-0.723731815814972,-0.813263893127441,-0.790545284748077,-0.706940054893494,-0.605212390422821,-0.545270919799805,-0.531616508960724,-0.701794147491455,-0.778729438781738,-0.750955939292908,-0.586141347885132,-0.544385254383087,-0.471469223499298,-0.480890601873398,-0.545840263366699,-0.563899636268616,-0.572924494743347,-0.576535522937775,-0.407875537872314,..
Albania,ALB,Social contributions (current LCU),GC.REV.SOCL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150700000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.684481799602509,..,-0.929671704769135,..,-1.02066767215729,..,-0.762321412563324,-0.716323494911194,-0.701032340526581,-0.763833165168762,-0.703135848045349,-0.661545991897583,-0.600079298019409,-0.49437016248703,-0.385760486125946,-0.442926466464996,-0.519839763641357,-0.518606007099152,-0.310979843139648,-0.318997442722321,-0.321364849805832,-0.412762373685837,-0.414187848567963,-0.425378829240799,-0.376249194145203,-0.280372351408005,-0.16577909886837,..
Albania,ALB,"Share of youth not in education, employment or training, total (% of youth population)",SL.UEM.NEET.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.805,..,..,35.186,..,33.77,28.166,30.734,29.72,30.011,27.654,30.978,31.392,29.816,27.391,26.228,26.614,25.824,..,..,..,..
Albania,ALB,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.487,..,..,34.139,..,30.843,25.39,25.127,25.838,27.652,25.96,29.819,30.168,28.485,27.192,25.084,25.531,26.196,..,..,..,..
Albania,ALB,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.124,..,..,36.243,..,36.743,30.84,35.756,33.711,32.518,29.688,32.041,32.646,31.283,27.622,27.608,27.772,25.454,..,..,..,..
Albania,ALB,Refugee population by country or territory of asylum,SM.POP.REFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3000,3000,3000,4721,4927,34,22334,3932,521,291,18,24,49,53,56,68,57,69,75,79,84,96,111,109,141,124,132,120,105,109,2676,5079
Algeria,DZA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.8,..,30.8,..,28.88661,..,24.98121,..,21.07581,..,17.17042,..,13.26502,..,..,..
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,..,4.86980442869499,4.9452333168188,5.02550698229026,5.11353002426797,5.19840788667109,5.29587150570591,5.41499701898612,5.53837740475451,5.66435295204346,5.79236818460453,5.92435404368235,6.06268862260364,6.20826328650482,6.3624081553822,6.60218663666059,6.92792496242243,7.19398087112783,7.40326190096316,7.62760880700664,7.86793604675573,8.12488222895866,8.39726250556316,8.68361408046218,8.98231125143802,9.29274605960348,9.6074941009514,9.90288654513087,10.1787004458925,10.4501360349996,10.7140468732943,10.9726103604927,11.2305721867206,11.4850180960138,11.7296623476954,11.9568139259533,12.1695206025847,12.3758390924282,12.5642043212105,12.7411400908579,12.9210665311915,13.100080193472,13.2779799642278,13.4590186166416,13.6497627784729,13.8372324435077,14.0380897998942,14.2684873243931,14.5144272674599,14.7774471604793,15.0546843904037,15.3432116855744,15.6442613383493,15.9549850109584,16.2738871581281,16.6026255583626,16.9369083372205,17.2716286111714,17.6035123046545,17.9303156808402,18.2436570559099,18.5486033116111,..,..
Algeria,DZA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,7.64975000234766,7.87858336103781,8.09198472439902,8.30509268971484,8.51356902509783,8.73412196630132,8.92118684359929,9.01251946656287,9.10260992837906,9.19312526202622,9.28627785833705,9.37867174911098,9.46718737750825,9.54951449193178,9.62530228786529,9.58147860702137,9.43237169067925,9.28920955245511,9.08259651345558,8.87012542149959,8.65259241795539,8.43085061166511,8.20797060174111,7.9865300017005,7.76890022357227,7.55587664610678,7.35366809813573,7.20392488779727,7.14106222253351,7.08655659591811,7.04233399432888,7.00605209975317,6.97438263653586,6.94829011878084,6.93165903318344,6.92819887561011,6.93564390014378,6.9484422784058,6.97276574630669,6.96427937668265,6.95565674066303,6.94863319218928,6.94361773469696,6.9382334593622,6.9292990203132,6.92312243735642,6.91174359385412,6.88750857871305,6.85791721232926,6.82227945151893,6.78268537361199,6.74064672605208,6.69587306021114,6.64982992648595,6.60328665242111,6.55569861726255,6.50887871734307,6.46474548446532,6.42436031744408,6.39105837935877,6.36951641854193,6.35873052471018,6.35579961127514,6.36271424587032
Algeria,DZA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.0729273907542,24.7777594902832,24.3631760586764,23.9602241680889,23.5565406411417,23.2025139700764,22.9690714915575,23.1066531408791,23.2393217197659,23.371957254385,23.5095660318429,23.6447037336611,23.768389998011,23.8755769220364,23.9655965906804,23.7576965918652,23.2915318186457,22.6964662022319,21.7318181645477,20.7901697625914,19.8718303817636,18.9798523081949,18.1179415191615,17.2909788272831,16.5018377936151,15.7519107610718,15.0504878396732,14.4884054811089,14.1376375813561,13.8144893814676,13.5208484421404,13.2512191095526,12.9980852595643,12.763441933215,12.5530328100251,12.3724465000522,12.2162326862803,12.0750076333799,11.9574805048398,11.7803029732948,11.6084327173032,11.4452384982069,11.2902519262188,11.1396723358266,10.9882481300651,10.8461891149351,10.70045309193,10.5397390307555,10.3755348648675,10.2090194839275,10.0424715725796,9.87843166050359,9.71613300149696,9.55764891951062,9.40357805842931,9.25318789211728,9.10854999678937,8.97233319199139,8.84544782291752,8.73226623604987,8.6386236787147,8.5626781746165,8.50024031245355,8.45341222536082
Algeria,DZA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2037128625053,1.04177603436066,1.17679109238388,1.16790041818633,0.541468111214074,0.343094841041672,0.569126987791947,0.328391631416688,0.233281066486999,0.489614088330072,0.96029933858419,..,..,..,..,..,..
Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0.000360674,0.001768954,0.001738533,0.010268463,0.020238555,0.199523843,0.491706,0.646114,1.59164,2.19536,4.63448,5.84394,7.37598,9.45119,10.18,11.23,12.5,14.9,18.2,22.5,29.5,38.2,42.9455,47.6911,49.0385,58.9776,60.6534,66.2356,71.2432,..
Algeria,DZA,"Individuals using the Internet, female (% of female population)",IT.NET.USER.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.8598,..,..,..,..,..
Algeria,DZA,"Individuals using the Internet, male (% of male population)",IT.NET.USER.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.1302,..,..,..,..,..
